Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),5/59,0.00030724672721336934,0.2250046842217324,0,0,9.376068376068377,75.83232332652554,SKI;HES3;HES2;HES5;HES4
GO_Biological_Process_2023,Sensory Perception Of Taste (GO:0050909),3/17,0.0006040394207294829,0.2250046842217324,0,0,21.522117476432197,159.51916044937724,SCNN1D;TAS1R1;TAS1R3
GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Biosynthetic Process (GO:0034033),2/10,0.0042472321345398,0.5620057616930447,0,0,24.98989898989899,136.4820277236255,PANK4;ACOT7
GO_Biological_Process_2023,Coenzyme A Biosynthetic Process (GO:0015937),2/10,0.0042472321345398,0.5620057616930447,0,0,24.98989898989899,136.4820277236255,PANK4;ACOT7
GO_Biological_Process_2023,Ribonucleoside Bisphosphate Biosynthetic Process (GO:0034030),2/10,0.0042472321345398,0.5620057616930447,0,0,24.98989898989899,136.4820277236255,PANK4;ACOT7
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),3/38,0.0064242870484076,0.5620057616930447,0,0,8.599709934735316,43.40849457481817,TNFRSF14;TNFRSF4;VAMP3
GO_Biological_Process_2023,Coenzyme A Metabolic Process (GO:0015936),2/15,0.0095900084936835,0.5620057616930447,0,0,15.374514374514376,71.44588341233826,PANK4;ACOT7
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),3/46,0.0109060303385555,0.5620057616930447,0,0,6.996930704757408,31.61520738006147,HES3;HES2;HES5
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),2/17,0.0122596808748648,0.5620057616930447,0,0,13.323232323232324,58.64139939765107,DVL1;HES5
GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),3/52,0.0152014163710364,0.5620057616930447,0,0,6.1382989744121,25.697170256408317,HES3;HES2;HES5
GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),2/19,0.0152144484017713,0.5620057616930447,0,0,11.754604872251932,49.19901329869125,KCNAB2;NADK
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),5/153,0.018954053076025,0.5620057616930447,0,0,3.404712404712405,13.502195618148978,CDK11A;PARK7;CCNL2;ATAD3A;CDK11B
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),3/59,0.0212576490223405,0.5620057616930447,0,0,5.369108049311095,20.676641778420727,CPTP;PARK7;PRKCZ
GO_Biological_Process_2023,Glial Cell Development (GO:0021782),2/23,0.02193048949736,0.5620057616930447,0,0,9.513708513708512,36.34120010270031,MXRA8;HES5
GO_Biological_Process_2023,Camera-Type Eye Development (GO:0043010),2/26,0.0276271829006745,0.5620057616930447,0,0,8.323232323232324,29.871707121892776,SKI;HES5
GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),3/67,0.0295713073395418,0.5620057616930447,0,0,4.696065989847716,16.534616995789808,HES3;HES2;HES5
GO_Biological_Process_2023,Regulation Of Immunoglobulin Production (GO:0002637),2/27,0.0296442334084981,0.5620057616930447,0,0,7.98989898989899,28.11236101024157,TNFRSF4;VAMP3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),2/30,0.0360309884965366,0.5620057616930447,0,0,7.132756132756133,23.70482996930019,ISG15;PRKCZ
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),2/32,0.0405554933220173,0.5620057616930447,0,0,6.656565656565657,21.334852328849312,SKI;DVL1
GO_Biological_Process_2023,Chromosome Condensation (GO:0030261),2/32,0.0405554933220173,0.5620057616930447,0,0,6.656565656565657,21.334852328849312,DFFB;PHF13
GO_Biological_Process_2023,Positive Regulation Of DNA Binding (GO:0043388),2/33,0.0428939515536669,0.5620057616930447,0,0,6.4415118931247966,20.28447846195992,SKI;PARK7
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),2/34,0.0452815731960364,0.5620057616930447,0,0,6.23989898989899,19.311583224616665,TNFRSF4;VAMP3
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),2/35,0.0477171520360592,0.5620057616930447,0,0,6.05050505050505,18.40844600189451,CDK11A;CDK11B
GO_Biological_Process_2023,Regulation Of Circadian Sleep/Wake Cycle (GO:0042749),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,PER3
GO_Biological_Process_2023,"Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,PER3
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Proliferation (GO:0060253),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,SKI
GO_Biological_Process_2023,Negative Regulation Of Histone Acetylation (GO:0035067),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,NOC2L
GO_Biological_Process_2023,fatty-acyl-CoA Catabolic Process (GO:0036115),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,ACOT7
GO_Biological_Process_2023,tRNA Pseudouridine Synthesis (GO:0031119),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,PUSL1
GO_Biological_Process_2023,ISG15-protein Conjugation (GO:0032020),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,ISG15
GO_Biological_Process_2023,Glycolipid Transport (GO:0046836),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,CPTP
GO_Biological_Process_2023,Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,GNB1
GO_Biological_Process_2023,Astrocyte Differentiation (GO:0048708),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,HES5
GO_Biological_Process_2023,Regulation Of Non-Motile Cilium Assembly (GO:1902855),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,WRAP73
GO_Biological_Process_2023,Regulation Of pro-B Cell Differentiation (GO:2000973),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,HES5
GO_Biological_Process_2023,Medium-Chain Fatty Acid Biosynthetic Process (GO:0051792),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,ACOT7
GO_Biological_Process_2023,Cell-Cell Signaling Involved In Cardiac Conduction (GO:0086019),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,RNF207
GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,PRKCZ
GO_Biological_Process_2023,Response To Catecholamine (GO:0071869),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,GNB1
GO_Biological_Process_2023,Regulation Of Apoptotic DNA Fragmentation (GO:1902510),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,DFFB
GO_Biological_Process_2023,Negative Regulation Of Astrocyte Differentiation (GO:0048712),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,HES5
GO_Biological_Process_2023,Negative Regulation Of Cardiac Muscle Tissue Growth (GO:0055022),1/5,0.049014519870416,0.5620057616930447,0,0,24.86934673366834,74.99696447567176,TP73
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PRKCZ
GO_Biological_Process_2023,Negative Regulation Of Oligodendrocyte Differentiation (GO:0048715),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,HES5
GO_Biological_Process_2023,Regulation Of Histamine Secretion By Mast Cell (GO:1903593),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,VAMP3
GO_Biological_Process_2023,Negative Regulation Of Protein Sumoylation (GO:0033234),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PARK7
GO_Biological_Process_2023,Negative Regulation Of Response To Reactive Oxygen Species (GO:1901032),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PARK7
GO_Biological_Process_2023,Nose Development (GO:0043584),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,SKI
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PARK7
GO_Biological_Process_2023,Parallel Actin Filament Bundle Assembly (GO:0030046),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,ESPN
GO_Biological_Process_2023,"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PEX10
GO_Biological_Process_2023,Peptidyl-Arginine Modification (GO:0018195),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PARK7
GO_Biological_Process_2023,Cellular Response To Monoamine Stimulus (GO:0071868),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,GNB1
GO_Biological_Process_2023,Cellular Response To Prostaglandin E Stimulus (GO:0071380),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,GNB1
GO_Biological_Process_2023,Regulation Of NAD(P)H Oxidase Activity (GO:0033860),1/6,0.0585267307609904,0.5620057616930447,0,0,19.894472361809044,56.46591775214154,PARK7
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),4/149,0.0627473419326677,0.5620057616930447,0,0,2.7663617171006334,7.659057108220177,ERRFI1;DVL1;PARK7;PRKCZ
GO_Biological_Process_2023,Determination Of Heart Left/Right Asymmetry (GO:0061371),2/42,0.0660116079502312,0.5620057616930447,0,0,4.98989898989899,13.5621695873434,DVL1;MMP23A
GO_Biological_Process_2023,ATP Synthesis Coupled Electron Transport (GO:0042773),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,MTCO2P12
GO_Biological_Process_2023,Termination Of RNA Polymerase II Transcription (GO:0006369),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,SSU72
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Lysine Acetylation (GO:2000757),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,NOC2L
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Arborization (GO:0150012),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,DVL1
GO_Biological_Process_2023,Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PARK7
GO_Biological_Process_2023,UV Protection (GO:0009650),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,SDF4
GO_Biological_Process_2023,Lactate Metabolic Process (GO:0006089),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PARK7
GO_Biological_Process_2023,Axon Ensheathment In Central Nervous System (GO:0032291),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,HES5
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PARK7
GO_Biological_Process_2023,Protein Deglycosylation (GO:0006517),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PARK7
GO_Biological_Process_2023,Protein Localization To Ciliary Transition Zone (GO:1904491),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,NPHP4
GO_Biological_Process_2023,Protein Retention In ER Lumen (GO:0006621),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,RER1
GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PRKCZ
GO_Biological_Process_2023,Negative Regulation Of B Cell Apoptotic Process (GO:0002903),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,NOC2L
GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Differentiation (GO:0045628),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,PRKCZ
GO_Biological_Process_2023,Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640),1/7,0.0679442688885301,0.5620057616930447,0,0,16.57788944723618,44.57906348265406,TNFRSF14
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),2/44,0.0716056114889121,0.5620057616930447,0,0,4.7518037518037515,12.52851945708889,C1QTNF12;PRKCZ
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),2/44,0.0716056114889121,0.5620057616930447,0,0,4.7518037518037515,12.52851945708889,SCNN1D;GNB1
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Differentiation (GO:0045686),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,HES5
GO_Biological_Process_2023,Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,PRDM16
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,PARK7
GO_Biological_Process_2023,Schwann Cell Development (GO:0014044),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,SKI
GO_Biological_Process_2023,Intermembrane Lipid Transfer (GO:0120009),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,CPTP
GO_Biological_Process_2023,Regulation Of Morphogenesis Of An Epithelium (GO:1905330),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,RNF207
GO_Biological_Process_2023,Apoptotic DNA Fragmentation (GO:0006309),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,DFFB
GO_Biological_Process_2023,Nicotinamide Nucleotide Biosynthetic Process (GO:0019359),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,NADK
GO_Biological_Process_2023,Brown Fat Cell Differentiation (GO:0050873),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,PRDM16
GO_Biological_Process_2023,Peripheral Nervous System Axon Ensheathment (GO:0032292),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,SKI
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,PARK7
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,ISG15
GO_Biological_Process_2023,Sensory Organ Morphogenesis (GO:0090596),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,SKI
GO_Biological_Process_2023,Sensory Perception Of Sour Taste (GO:0050915),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,SCNN1D
GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,ERRFI1
GO_Biological_Process_2023,Endothelial Cell Chemotaxis (GO:0035767),1/8,0.0772680713380291,0.5620057616930447,0,0,14.208901651112706,36.38152974515558,TNFRSF25
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),2/46,0.0773472253700272,0.5620057616930447,0,0,4.5353535353535355,11.608013208044897,ISG15;PRKCZ
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),4/162,0.0798287777328656,0.5620057616930447,0,0,2.5370705244122966,6.413387552426678,PARK7;ATAD3B;ATAD3A;ATAD3C
GO_Biological_Process_2023,Myelination (GO:0042552),2/48,0.0832284276217124,0.5620057616930447,0,0,4.337725076855512,10.784305954054672,SKI;HES5
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,NOC2L
GO_Biological_Process_2023,SNARE Complex Assembly (GO:0035493),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,VAMP3
GO_Biological_Process_2023,Negative Regulation Of Protein Autophosphorylation (GO:0031953),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,ERRFI1
GO_Biological_Process_2023,Positive Regulation Of Receptor Recycling (GO:0001921),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,VAMP3
GO_Biological_Process_2023,Lung Epithelium Development (GO:0060428),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,ERRFI1
GO_Biological_Process_2023,Camera-Type Eye Morphogenesis (GO:0048593),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,SKI
GO_Biological_Process_2023,Regulation Of Protein Acetylation (GO:1901983),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,PARK7
GO_Biological_Process_2023,Peptidyl-Cysteine Modification (GO:0018198),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,PARK7
GO_Biological_Process_2023,Cellular Response To Prostaglandin Stimulus (GO:0071379),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,GNB1
GO_Biological_Process_2023,Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,TNFRSF14
GO_Biological_Process_2023,Response To Type I Interferon (GO:0034340),1/9,0.0864990660572792,0.5620057616930447,0,0,12.4321608040201,30.429226090981548,ISG15
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),2/50,0.0892414542606553,0.5620057616930447,0,0,4.156565656565657,10.043965211617904,ARHGEF16;TNFRSF25
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PARK7
GO_Biological_Process_2023,Positive Regulation Of Interleukin-13 Production (GO:0032736),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PRKCZ
GO_Biological_Process_2023,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PARK7
GO_Biological_Process_2023,Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,RNF207
GO_Biological_Process_2023,Maintenance Of Synapse Structure (GO:0099558),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,SDF4
GO_Biological_Process_2023,Regulation Of B Cell Apoptotic Process (GO:0002902),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,NOC2L
GO_Biological_Process_2023,Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PARK7
GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PRKCZ
GO_Biological_Process_2023,Response To Prostaglandin E (GO:0034695),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,GNB1
GO_Biological_Process_2023,Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,SKI
GO_Biological_Process_2023,Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,TNFRSF14
GO_Biological_Process_2023,Positive Regulation Of Cellular Respiration (GO:1901857),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,PARK7
GO_Biological_Process_2023,Embryonic Appendage Morphogenesis (GO:0035113),1/10,0.0956381720564831,0.5620057616930447,0,0,11.050251256281408,25.93696464958489,SKI
GO_Biological_Process_2023,Cellular Response To Alcohol (GO:0097306),2/53,0.0984917971521169,0.5620057616930447,0,0,3.9114676173499703,9.065929283683165,SCNN1D;GNB1
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),2/54,0.1016331727713355,0.5620057616930447,0,0,3.836052836052836,8.77069478933889,ISG15;PARK7
GO_Biological_Process_2023,Negative Regulation Of Protein Ubiquitination (GO:0031397),2/54,0.1016331727713355,0.5620057616930447,0,0,3.836052836052836,8.77069478933889,ISG15;PARK7
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),2/54,0.1016331727713355,0.5620057616930447,0,0,3.836052836052836,8.77069478933889,MRPL20;NOC2L
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,PARK7
GO_Biological_Process_2023,Presynapse Organization (GO:0099172),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,DVL1
GO_Biological_Process_2023,Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,RER1
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,HES5
GO_Biological_Process_2023,Regulation Of Astrocyte Differentiation (GO:0048710),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,HES5
GO_Biological_Process_2023,Skeletal Muscle Fiber Development (GO:0048741),1/11,0.1046862992439068,0.5620057616930447,0,0,9.944723618090451,22.4431232477853,SKI
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),2/55,0.1048020475500832,0.5620057616930447,0,0,3.763483895559367,8.489222766072233,TNFRSF18;HES5
GO_Biological_Process_2023,Purine Ribonucleotide Biosynthetic Process (GO:0009152),2/55,0.1048020475500832,0.5620057616930447,0,0,3.763483895559367,8.489222766072233,PANK4;ACOT7
GO_Biological_Process_2023,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,ERRFI1
GO_Biological_Process_2023,C-terminal Protein Amino Acid Modification (GO:0018410),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,ICMT
GO_Biological_Process_2023,Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,PRKCZ
GO_Biological_Process_2023,Regulation Of Interleukin-5 Production (GO:0032674),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,PRKCZ
GO_Biological_Process_2023,Negative Regulation Of Stem Cell Differentiation (GO:2000737),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,HES5
GO_Biological_Process_2023,Nucleotide Metabolic Process (GO:0009117),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,PARK7
GO_Biological_Process_2023,Cellular Response To Acidic pH (GO:0071468),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,SCNN1D
GO_Biological_Process_2023,Pseudouridine Synthesis (GO:0001522),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,PUSL1
GO_Biological_Process_2023,Positive Regulation Of T-helper Cell Differentiation (GO:0045624),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,PRKCZ
GO_Biological_Process_2023,Myelination In Peripheral Nervous System (GO:0022011),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,SKI
GO_Biological_Process_2023,Cristae Formation (GO:0042407),1/12,0.1136443487055952,0.5620057616930447,0,0,9.040201005025123,19.659557478207127,DNAJC11
GO_Biological_Process_2023,Eye Development (GO:0001654),2/58,0.1144651666427582,0.5620057616930447,0,0,3.5613275613275612,7.719123085387519,SKI;HES5
GO_Biological_Process_2023,Chordate Embryonic Development (GO:0043009),2/59,0.1177356082636544,0.5620057616930447,0,0,3.4986709197235513,7.484754897547597,DVL1;HES5
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),5/260,0.1202706977517955,0.5620057616930447,0,0,1.9653092006033184,4.162545055139519,CFAP74;DVL1;ESPN;HES5;VAMP3
GO_Biological_Process_2023,Regulation Of Leukocyte Migration (GO:0002685),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,TNFRSF18
GO_Biological_Process_2023,Negative Regulation Of Secretion (GO:0051048),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,VAMP3
GO_Biological_Process_2023,Positive Regulation Of Type 2 Immune Response (GO:0002830),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,PRKCZ
GO_Biological_Process_2023,Protein Import Into Peroxisome Matrix (GO:0016558),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,PEX10
GO_Biological_Process_2023,Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,CPTP
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078),1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,PRKCZ
GO_Biological_Process_2023,"Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",1/13,0.1225132126107664,0.5620057616930447,0,0,8.28643216080402,17.397665920944878,NOL9
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),2/61,0.1243457655234195,0.5620057616930447,0,0,3.379729498373566,7.045685456427677,PARK7;NOC2L
GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),2/62,0.1276839186856092,0.5620057616930447,0,0,3.323232323232323,6.839868307696459,PRDM16;SDF4
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),2/62,0.1276839186856092,0.5620057616930447,0,0,3.323232323232323,6.839868307696459,DVL1;PARK7
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),3/125,0.1301487308762109,0.5620057616930447,0,0,2.456270283764667,5.008525221038258,CDK11A;CDK11B;TP73
